"d","test1"
459.0,1856.960693
459.5,1841.692749
460.0,1777.268555
460.5,1699.425171
461.0,1585.235352
461.5,1434.275391
462.0,1309.035522
462.5,1193.663574
463.0,1151.533203
463.5,1186.938721
464.0,1260.554443
464.5,1356.676147
465.0,1480.299561
465.5,1562.443359
466.0,1604.236816
466.5,1596.575439
467.0,1647.898804
467.5,1688.654053
468.0,1520.198608
468.5,1200.405273
469.0,716.599854
469.5,477.165192
470.0,535.919189
470.5,985.132568
471.0,1509.697632
471.5,1701.229858
472.0,1746.362793
472.5,1641.223145
473.0,1488.508423
473.5,1202.609619
474.0,974.044373
474.5,822.922974
475.0,773.931824
475.5,830.648193
476.0,975.133240
476.5,1128.846436
477.0,1255.029053
477.5,1347.940430
478.0,1376.449585
478.5,1366.891724
479.0,1327.793579
479.5,1249.369263
480.0,1144.876221
480.5,1080.053711
481.0,998.965759
481.5,977.222778
482.0,908.915955
482.5,824.962463
483.0,784.008301
483.5,792.120056
484.0,848.615051
484.5,896.302124
485.0,986.858215
485.5,1062.036743
486.0,1085.531250
486.5,1148.902222
487.0,1234.611938
487.5,1570.807495
488.0,1406.630005
488.5,1168.292603
489.0,884.857910
489.5,796.007568
490.0,848.155640
490.5,984.867615
491.0,1171.317261
491.5,1335.946655
492.0,1374.128174
492.5,1391.725098
493.0,1360.393677
493.5,1318.995483
494.0,1241.117798
494.5,1231.135864
495.0,1272.544922
495.5,1307.957031
496.0,1328.906494
496.5,1352.580566
497.0,1354.634766
497.5,1354.175781
498.0,1302.771729
498.5,1208.729370
499.0,1095.514771
499.5,985.309998
500.0,992.202515
500.5,974.013916
501.0,967.633057
501.5,960.568604
502.0,904.795898
502.5,968.830811
503.0,791.024963
503.5,598.301270
504.0,501.046356
504.5,502.533295
505.0,524.676697
505.5,507.993408
506.0,526.657898
506.5,534.706299
507.0,522.160706
507.5,520.073059
508.0,511.085541
508.5,502.403961
509.0,524.030396
509.5,561.135254
510.0,611.415161
510.5,634.920654
511.0,669.534241
511.5,724.074768
512.0,823.539490
512.5,903.784668
513.0,995.599365
513.5,1038.960327
514.0,1099.478149
514.5,1142.114502
515.0,1258.880127
515.5,1263.689575
516.0,1169.291992
516.5,1034.291870
517.0,975.125732
517.5,1017.007874
518.0,1116.498413
518.5,1249.447266
519.0,1290.763306
519.5,1232.978027
520.0,1181.282837
520.5,1144.512085
521.0,1133.848633
521.5,1129.907227
522.0,1101.376709
522.5,1278.139038
523.0,1277.433594
523.5,1215.016968
524.0,1111.900146
524.5,1068.871338
525.0,1044.929321
525.5,1022.104248
526.0,963.921387
526.5,905.430664
527.0,822.531311
527.5,799.336060
528.0,918.661499
528.5,874.284546
529.0,873.388123
529.5,914.448486
530.0,945.163330
530.5,995.839111
531.0,1042.663696
531.5,1088.781860
532.0,1037.726440
532.5,916.504761
533.0,827.264038
533.5,726.411743
534.0,724.974426
534.5,826.405884
535.0,916.305725
535.5,983.740479
536.0,980.776062
536.5,999.590271
537.0,1001.349060
537.5,1006.778564
538.0,951.119873
538.5,839.718933
539.0,794.489319
539.5,797.511353
540.0,877.905945
540.5,917.826477
541.0,916.849182
541.5,902.132690
542.0,857.054565
542.5,852.923889
543.0,877.995667
543.5,898.362244
544.0,888.562195
544.5,899.706360
545.0,917.778992
545.5,961.730408
546.0,1004.678711
546.5,1025.465210
547.0,1025.658447
547.5,1003.621277
548.0,1027.681519
548.5,1047.106445
549.0,1066.003174
549.5,1060.280518
550.0,1025.328247
550.5,1088.961914
551.0,1151.204224
551.5,1150.759155
552.0,1135.588257
552.5,1139.293457
553.0,1094.552979
553.5,1050.393311
554.0,1014.117859
554.5,994.278198
555.0,999.208496
555.5,982.208984
556.0,972.337097
556.5,989.406128
557.0,1021.642700
557.5,1069.075073
558.0,1099.953857
558.5,1130.383057
559.0,1150.247070
559.5,1158.522949
560.0,1143.742188
560.5,1129.806519
561.0,1136.558960
561.5,1129.883789
562.0,1125.396240
562.5,1122.093384
563.0,1117.292114
563.5,1109.113892
564.0,1119.419189
564.5,1102.417358
565.0,1094.992798
565.5,1059.062622
566.0,1033.318115
566.5,987.574036
567.0,961.276550
567.5,948.144470
568.0,914.262390
568.5,879.012756
569.0,876.805908
569.5,895.668213
570.0,921.483459
570.5,917.613831
571.0,877.908936
571.5,822.276672
572.0,781.023315
572.5,750.629761
573.0,725.894775
573.5,703.220886
574.0,681.563110
574.5,686.245239
575.0,720.433533
575.5,739.714233
576.0,725.805847
576.5,696.678406
577.0,669.004395
577.5,603.704346
578.0,519.560181
578.5,474.066986
579.0,459.342560
579.5,504.716309
580.0,582.802734
580.5,630.720581
581.0,643.796387
581.5,649.566589
582.0,648.739807
582.5,646.270630
583.0,634.271240
583.5,604.792175
584.0,552.980896
584.5,523.139099
585.0,508.761261
585.5,541.134766
586.0,559.405090
586.5,473.958740
587.0,402.666290
587.5,383.860504
588.0,411.214203
588.5,439.012604
589.0,429.462982
589.5,416.866913
590.0,378.667023
590.5,382.320435
591.0,432.263123
591.5,493.035461
592.0,546.250427
592.5,583.045654
593.0,589.822021
593.5,622.131958
594.0,640.896912
594.5,645.954773
595.0,635.961548
595.5,624.789062
596.0,616.244812
596.5,618.471436
597.0,629.041138
597.5,613.358093
598.0,574.154358
598.5,503.579010
599.0,436.049988
599.5,391.803986
600.0,366.063934
600.5,365.680664
601.0,371.227203
601.5,384.485321
602.0,420.296387
602.5,437.734558
603.0,432.391693
603.5,405.202301
604.0,388.718292
604.5,375.796265
605.0,334.861237
605.5,314.542297
606.0,279.613983
606.5,262.923096
607.0,286.255249
607.5,337.739685
608.0,395.403961
608.5,437.767883
609.0,474.565521
609.5,501.789856
610.0,508.115753
610.5,508.535645
611.0,508.657715
611.5,478.778931
612.0,457.157593
612.5,446.643158
613.0,418.607239
613.5,370.547668
614.0,284.572540
614.5,179.938309
615.0,36.816044
615.5,-152.005432
616.0,-389.984741
616.5,-618.657410
617.0,-866.797546
617.5,-1099.177246
618.0,-1362.677368
618.5,-1709.267578
619.0,-2033.776489
619.5,-2337.422607
620.0,-2616.442383
620.5,-2856.013916
621.0,-3029.843750
621.5,-3160.363525
622.0,-3179.199951
622.5,-3202.572510
623.0,-3074.139404
623.5,-2993.783447
624.0,-2840.327637
624.5,-2773.841309
625.0,-2681.844971
