"d","test1"
602.5,0.244909
603.0,0.250403
603.5,0.252771
604.0,0.252394
604.5,0.254521
605.0,0.255722
605.5,0.258350
606.0,0.256343
606.5,0.262381
607.0,0.268211
607.5,0.268255
608.0,0.271634
608.5,0.275851
609.0,0.275137
609.5,0.271128
610.0,0.272371
610.5,0.266517
611.0,0.260655
611.5,0.257413
612.0,0.255179
612.5,0.254859
613.0,0.252410
613.5,0.249091
614.0,0.247091
614.5,0.239567
615.0,0.235769
615.5,0.229517
616.0,0.227731
616.5,0.218707
617.0,0.215600
617.5,0.210040
618.0,0.205932
618.5,0.197915
619.0,0.191578
619.5,0.184319
620.0,0.179023
620.5,0.170451
621.0,0.164069
621.5,0.163173
622.0,0.159713
622.5,0.163827
623.0,0.164599
623.5,0.165969
624.0,0.169567
624.5,0.169749
625.0,0.173180
625.5,0.175457
626.0,0.174347
626.5,0.165567
627.0,0.126432
627.5,0.078680
628.0,0.029390
628.5,-0.016825
629.0,-0.058268
629.5,-0.073392
630.0,-0.061161
630.5,-0.044592
631.0,-0.009386
631.5,0.036111
632.0,0.094509
632.5,0.150091
633.0,0.194412
633.5,0.228156
634.0,0.242461
634.5,0.232904
635.0,0.194758
635.5,0.152439
636.0,0.113622
636.5,0.094405
637.0,0.097563
637.5,0.125927
638.0,0.172126
638.5,0.217278
639.0,0.248965
639.5,0.260169
640.0,0.253788
640.5,0.224317
641.0,0.190359
641.5,0.164155
642.0,0.152465
642.5,0.150249
643.0,0.159198
643.5,0.175757
644.0,0.188752
644.5,0.200010
645.0,0.213105
645.5,0.221818
646.0,0.226956
646.5,0.223154
647.0,0.214938
647.5,0.206996
648.0,0.199021
648.5,0.197778
649.0,0.194503
649.5,0.192091
650.0,0.195248
650.5,0.191205
651.0,0.188239
651.5,0.183879
652.0,0.182737
652.5,0.182474
653.0,0.180654
653.5,0.188269
654.0,0.197422
654.5,0.207852
655.0,0.215606
655.5,0.216302
656.0,0.204363
656.5,0.188738
657.0,0.173694
657.5,0.174384
658.0,0.171806
658.5,0.187329
659.0,0.185610
659.5,0.185055
660.0,0.187139
660.5,0.182202
661.0,0.186704
661.5,0.178956
662.0,0.183365
662.5,0.173769
663.0,0.171491
663.5,0.165530
664.0,0.157292
664.5,0.167237
665.0,0.161461
665.5,0.171811
666.0,0.172390
666.5,0.175003
667.0,0.169504
667.5,0.164548
668.0,0.168002
668.5,0.164399
669.0,0.166862
669.5,0.163608
670.0,0.163322
670.5,0.162407
671.0,0.168392
671.5,0.185374
672.0,0.206835
672.5,0.222941
673.0,0.224351
673.5,0.212890
674.0,0.189272
674.5,0.166323
675.0,0.155902
675.5,0.153927
676.0,0.160944
676.5,0.169995
677.0,0.179742
677.5,0.191665
678.0,0.201871
678.5,0.205332
679.0,0.207013
679.5,0.205476
680.0,0.205071
680.5,0.204274
681.0,0.203605
681.5,0.201479
682.0,0.201439
682.5,0.200882
683.0,0.199742
683.5,0.193431
684.0,0.192225
684.5,0.188581
685.0,0.189725
685.5,0.184674
686.0,0.186432
686.5,0.185684
687.0,0.191234
687.5,0.197036
688.0,0.207015
688.5,0.217966
689.0,0.222984
689.5,0.223670
690.0,0.217724
690.5,0.205230
691.0,0.199252
691.5,0.191805
692.0,0.188351
692.5,0.194425
693.0,0.202677
693.5,0.215467
694.0,0.228030
694.5,0.238576
695.0,0.246428
695.5,0.251625
696.0,0.249916
696.5,0.244281
697.0,0.237435
697.5,0.229011
698.0,0.222164
698.5,0.215031
699.0,0.211931
699.5,0.212358
700.0,0.213897
700.5,0.215575
701.0,0.219980
701.5,0.222151
702.0,0.220954
702.5,0.222462
703.0,0.222859
703.5,0.224052
704.0,0.224245
704.5,0.225595
705.0,0.226518
705.5,0.227736
706.0,0.223369
706.5,0.219978
707.0,0.218192
707.5,0.212994
708.0,0.209846
708.5,0.206745
709.0,0.205951
709.5,0.203895
710.0,0.204400
710.5,0.202351
711.0,0.204433
711.5,0.207406
712.0,0.205575
712.5,0.204505
713.0,0.205135
713.5,0.202043
714.0,0.199308
714.5,0.197873
715.0,0.194718
715.5,0.195118
716.0,0.191279
716.5,0.191374
717.0,0.186271
717.5,0.183583
718.0,0.184264
718.5,0.182489
719.0,0.178038
719.5,0.174710
720.0,0.177934
720.5,0.176742
721.0,0.179039
721.5,0.182985
722.0,0.193837
722.5,0.194215
723.0,0.192042
723.5,0.190291
724.0,0.190442
724.5,0.179996
725.0,0.171048
725.5,0.168958
726.0,0.172513
726.5,0.179425
727.0,0.187167
727.5,0.198330
728.0,0.207840
728.5,0.211299
729.0,0.211138
729.5,0.203506
730.0,0.191738
730.5,0.179067
731.0,0.171939
731.5,0.166449
732.0,0.162403
732.5,0.161058
733.0,0.160873
733.5,0.163004
734.0,0.166492
734.5,0.170692
735.0,0.173264
735.5,0.177287
736.0,0.179243
736.5,0.179784
737.0,0.183332
737.5,0.185861
738.0,0.186301
738.5,0.187606
739.0,0.188183
739.5,0.192567
740.0,0.202432
740.5,0.210023
741.0,0.214425
741.5,0.215925
742.0,0.212101
742.5,0.206058
743.0,0.196166
743.5,0.191689
744.0,0.187925
744.5,0.187237
745.0,0.186863
745.5,0.189335
746.0,0.191078
746.5,0.189402
747.0,0.189483
747.5,0.188093
748.0,0.187935
748.5,0.183717
749.0,0.184726
749.5,0.185715
750.0,0.186231
750.5,0.189612
751.0,0.189145
751.5,0.188179
752.0,0.187885
752.5,0.187363
753.0,0.186612
753.5,0.183681
754.0,0.184901
