"d","test1"
711.0,-65.206505
711.5,-52.687057
712.0,-24.821218
712.5,6.452192
713.0,20.467928
713.5,22.649899
714.0,45.139088
714.5,25.227541
715.0,8.167026
715.5,-11.851358
716.0,-21.902710
716.5,-3.996840
717.0,-42.398731
717.5,-26.481281
718.0,-47.748978
718.5,-55.769085
719.0,-73.340126
719.5,-77.465179
720.0,-78.900414
720.5,-104.141396
721.0,-96.458870
721.5,-95.061539
722.0,-53.631310
722.5,-60.374935
723.0,-32.879097
723.5,-1.587868
724.0,-0.234930
724.5,-7.732519
725.0,-32.050503
725.5,-42.066422
726.0,-43.249603
726.5,-49.515549
727.0,-12.028244
727.5,21.894630
728.0,60.307270
728.5,85.323227
729.0,102.617973
729.5,100.941139
730.0,81.933525
730.5,57.512093
731.0,34.022823
731.5,14.627286
732.0,-0.623336
732.5,-10.135537
733.0,-15.796173
733.5,-19.214149
