"d","test1"
596.0,8.324043
596.5,8.438491
597.0,8.544026
597.5,8.645507
598.0,8.744498
598.5,8.841066
599.0,8.936962
599.5,9.030370
600.0,9.122746
600.5,9.214201
601.0,9.305149
601.5,9.393784
602.0,9.480663
602.5,9.563549
603.0,9.642773
603.5,9.717941
604.0,9.787006
604.5,9.848903
605.0,9.898375
605.5,9.933071
606.0,9.948318
606.5,9.940122
607.0,9.899158
607.5,9.823770
608.0,9.710846
608.5,9.560321
609.0,9.371027
609.5,9.143898
610.0,8.879075
610.5,8.577266
611.0,8.240560
611.5,7.868937
612.0,7.463858
612.5,7.024312
613.0,6.554241
613.5,6.059496
614.0,5.544967
614.5,5.019389
615.0,4.488460
615.5,3.958035
616.0,3.430679
616.5,2.912612
617.0,2.401526
617.5,1.903151
618.0,1.419694
618.5,0.955281
619.0,0.511033
619.5,0.089313
620.0,-0.311427
620.5,-0.689107
621.0,-1.048788
621.5,-1.388434
622.0,-1.709245
622.5,-2.009518
623.0,-2.289523
623.5,-2.547982
624.0,-2.778153
624.5,-2.979319
625.0,-3.150360
625.5,-3.290720
626.0,-3.400285
626.5,-3.484191
627.0,-3.549269
627.5,-3.598262
628.0,-3.628925
628.5,-3.629224
629.0,-3.595193
629.5,-3.533657
630.0,-3.457903
630.5,-3.386308
631.0,-3.335441
631.5,-3.307150
632.0,-3.291233
632.5,-3.282484
633.0,-3.278934
633.5,-3.287726
634.0,-3.322222
634.5,-3.402626
635.0,-3.538266
635.5,-3.714977
636.0,-3.895698
636.5,-4.039132
637.0,-4.122099
637.5,-4.153184
638.0,-4.156792
638.5,-4.160787
639.0,-4.180184
639.5,-4.216785
640.0,-4.267010
640.5,-4.319648
641.0,-4.378178
641.5,-4.454556
642.0,-4.554298
642.5,-4.676234
643.0,-4.807994
643.5,-4.946725
644.0,-5.085239
644.5,-5.217829
645.0,-5.338152
645.5,-5.441377
646.0,-5.526199
646.5,-5.593259
647.0,-5.646079
647.5,-5.689025
648.0,-5.726827
648.5,-5.761065
649.0,-5.790740
649.5,-5.814974
650.0,-5.833841
650.5,-5.846741
651.0,-5.853325
651.5,-5.858464
652.0,-5.865484
652.5,-5.873837
653.0,-5.885887
653.5,-5.894978
654.0,-5.890934
654.5,-5.881521
655.0,-5.851037
655.5,-5.818234
656.0,-5.793995
656.5,-5.776871
657.0,-5.780033
657.5,-5.791090
658.0,-5.823937
658.5,-5.829832
659.0,-5.858119
659.5,-5.865071
660.0,-5.873050
660.5,-5.874224
661.0,-5.861270
661.5,-5.853835
662.0,-5.839003
662.5,-5.855497
663.0,-5.868212
663.5,-5.909921
664.0,-5.965472
664.5,-6.026685
665.0,-6.109860
665.5,-6.179707
666.0,-6.262147
666.5,-6.329651
667.0,-6.395834
667.5,-6.461974
668.0,-6.516722
668.5,-6.592702
669.0,-6.661437
669.5,-6.741442
670.0,-6.829372
670.5,-6.926076
671.0,-7.012728
671.5,-7.057340
672.0,-7.064732
672.5,-7.024089
673.0,-6.942676
673.5,-6.834563
674.0,-6.735815
674.5,-6.672922
675.0,-6.656336
675.5,-6.681565
676.0,-6.738272
676.5,-6.811134
677.0,-6.885029
677.5,-6.950713
678.0,-6.999967
678.5,-7.031150
679.0,-7.044013
679.5,-7.045173
680.0,-7.038856
680.5,-7.026226
681.0,-7.010750
681.5,-6.996342
682.0,-6.981844
682.5,-6.963482
683.0,-6.941661
683.5,-6.914301
684.0,-6.881801
684.5,-6.842524
685.0,-6.800207
685.5,-6.756898
686.0,-6.719679
686.5,-6.687035
687.0,-6.653660
687.5,-6.612393
688.0,-6.559755
688.5,-6.497988
689.0,-6.423973
689.5,-6.345958
690.0,-6.264942
690.5,-6.191051
691.0,-6.125355
691.5,-6.072579
692.0,-6.031663
692.5,-5.996814
693.0,-5.963966
693.5,-5.926997
694.0,-5.881743
694.5,-5.822541
695.0,-5.742766
695.5,-5.635343
696.0,-5.499695
696.5,-5.342659
697.0,-5.173149
697.5,-4.999129
698.0,-4.825523
698.5,-4.654875
699.0,-4.488350
699.5,-4.319856
700.0,-4.146766
700.5,-3.965722
701.0,-3.776409
701.5,-3.576050
702.0,-3.370487
702.5,-3.162393
703.0,-2.954834
703.5,-2.747617
704.0,-2.543953
704.5,-2.344918
705.0,-2.156340
705.5,-1.976456
706.0,-1.805483
706.5,-1.643826
707.0,-1.486914
707.5,-1.334932
708.0,-1.182118
708.5,-1.031565
