"d","test1"
350.0,2585.039795
350.5,2056.195801
351.0,1608.040405
351.5,1340.969482
352.0,1329.095703
352.5,1562.932739
353.0,2061.135498
353.5,2649.697754
354.0,3159.349365
354.5,3341.230957
355.0,3196.096924
355.5,2776.082764
356.0,2163.609863
356.5,1565.494263
357.0,1261.478271
357.5,1311.561035
358.0,1751.692871
358.5,2211.964111
359.0,2530.004883
359.5,2738.995361
360.0,2820.152588
360.5,2849.633301
361.0,2816.697998
361.5,2743.665771
362.0,2598.817627
362.5,2366.378418
363.0,2099.247070
363.5,1827.289185
364.0,1620.731689
364.5,1492.639526
365.0,1467.818481
365.5,1534.386230
366.0,1698.803345
366.5,1927.861694
367.0,2224.067139
367.5,2559.933594
368.0,2967.649902
368.5,3359.625488
369.0,3474.305908
369.5,3256.261230
370.0,2762.859375
370.5,2101.569580
371.0,1570.901733
371.5,1359.926147
372.0,1602.235840
372.5,2254.625244
373.0,2933.742188
373.5,3387.223633
374.0,3382.185059
374.5,2990.164062
375.0,2356.291504
375.5,1733.099243
376.0,1443.336914
376.5,1701.687378
377.0,2277.725098
377.5,2746.502930
378.0,3060.626709
378.5,3251.290527
379.0,3341.595947
379.5,3378.552490
380.0,3371.628418
380.5,3301.613281
381.0,3189.302734
381.5,3056.734619
382.0,2885.473877
382.5,2706.389893
383.0,2590.572510
383.5,2538.703857
384.0,2536.927002
384.5,2668.046143
385.0,2849.364502
385.5,3049.281982
386.0,3275.233887
386.5,3543.139648
387.0,3825.333740
387.5,3999.754883
388.0,4077.004883
388.5,3991.810547
389.0,3742.971436
389.5,3339.263916
390.0,2930.348389
390.5,2610.611084
391.0,2491.711914
391.5,2598.806396
392.0,2932.149658
392.5,3626.414551
393.0,4315.412109
393.5,4267.551758
394.0,3406.839600
394.5,2341.513184
395.0,1985.510620
395.5,2431.139160
396.0,2923.485107
396.5,3254.928467
397.0,3437.269531
397.5,3453.092285
398.0,3361.968994
398.5,3220.786621
399.0,3083.222900
399.5,2870.501709
400.0,2646.909424
400.5,2435.375244
401.0,2235.377197
401.5,2096.205811
402.0,1991.886719
402.5,1932.094238
403.0,1948.424561
403.5,2053.149170
404.0,2193.301758
404.5,2400.925781
405.0,2629.869873
405.5,2839.677734
406.0,3099.847900
406.5,3335.180908
407.0,3474.298096
407.5,3510.496338
408.0,3406.362793
408.5,3198.937744
409.0,2913.785400
409.5,2538.607666
410.0,2284.300781
410.5,2182.255127
411.0,2197.907715
411.5,2476.236572
412.0,2902.846924
412.5,3491.893311
413.0,3768.241943
413.5,3456.580811
414.0,2578.588135
414.5,1767.237549
415.0,1599.232910
415.5,2274.266357
416.0,3061.948486
416.5,3602.897949
417.0,3667.445557
417.5,3411.404785
418.0,2845.333008
418.5,2219.496826
419.0,1706.215942
419.5,1641.919922
420.0,1956.775757
420.5,2458.246094
421.0,2734.195557
421.5,2873.377197
422.0,2934.817627
422.5,2978.746094
423.0,3002.709961
423.5,2987.629395
424.0,2911.839600
424.5,2774.183105
425.0,2577.063965
425.5,2374.577148
426.0,2150.175781
426.5,1994.845337
427.0,1901.027100
427.5,1898.168457
428.0,1995.063965
428.5,2162.630371
429.0,2373.883789
429.5,2620.989014
430.0,3034.972656
430.5,3369.661377
431.0,3391.309082
431.5,3101.260986
432.0,2486.624268
432.5,1919.076172
433.0,1731.591919
433.5,2062.480713
434.0,2689.018311
434.5,3049.040283
435.0,3196.167480
435.5,3273.753906
436.0,3328.997070
436.5,3369.202637
437.0,3366.918701
437.5,3332.363770
438.0,3262.993164
438.5,3159.729004
439.0,3015.876465
439.5,2814.794434
440.0,2622.979004
440.5,2470.484131
441.0,2345.915527
441.5,2287.144287
442.0,2251.552979
442.5,2233.527588
443.0,2248.536621
443.5,2301.626953
444.0,2374.145264
444.5,2501.338867
445.0,2595.946289
445.5,2700.126221
446.0,2779.865479
446.5,2859.302490
447.0,2865.015869
447.5,2845.806396
448.0,2745.210205
448.5,2604.894043
449.0,2449.160400
449.5,2318.000977
450.0,2240.872314
450.5,2290.240479
451.0,2388.067139
451.5,2464.724121
452.0,2476.774902
452.5,2430.893311
453.0,2319.477051
453.5,2132.160156
454.0,1911.203613
454.5,1717.634644
455.0,1572.820557
455.5,1527.626221
456.0,1561.531738
456.5,1692.379028
457.0,1841.300293
457.5,1944.821289
458.0,1996.285522
458.5,2032.182129
459.0,2007.666260
459.5,1951.551025
460.0,1853.258423
460.5,1747.377808
461.0,1597.380371
461.5,1425.499390
462.0,1294.206909
462.5,1179.311523
463.0,1153.430176
463.5,1223.638184
464.0,1326.862061
464.5,1447.967651
465.0,1591.426270
465.5,1662.845581
466.0,1683.514160
466.5,1620.908325
467.0,1633.869629
467.5,1658.533325
468.0,1450.335938
468.5,1061.790039
469.0,535.501648
469.5,312.670105
470.0,401.651489
470.5,917.727661
471.0,1491.701172
471.5,1682.503052
472.0,1693.865845
472.5,1550.260376
473.0,1357.674561
473.5,1034.402954
474.0,792.594604
474.5,645.880615
475.0,606.108643
475.5,673.427856
476.0,832.019958
476.5,995.754578
477.0,1125.817017
477.5,1218.664307
478.0,1239.531616
478.5,1219.583374
479.0,1171.459717
479.5,1076.389648
480.0,966.388794
480.5,904.038696
481.0,819.559204
481.5,802.708923
482.0,733.590332
482.5,649.655762
483.0,611.946045
483.5,623.750549
484.0,685.812805
484.5,733.284180
485.0,826.984070
485.5,900.130066
486.0,919.489014
486.5,987.457153
487.0,1064.619385
487.5,1441.066162
488.0,1246.616333
488.5,978.324646
489.0,686.967407
489.5,618.775452
490.0,682.336121
490.5,827.578003
491.0,1028.051270
491.5,1202.649902
492.0,1234.082764
492.5,1247.517944
493.0,1210.980469
493.5,1164.298340
494.0,1082.258545
494.5,1076.219604
495.0,1122.648682
495.5,1162.443237
496.0,1183.967529
496.5,1205.058716
497.0,1201.319336
497.5,1195.050049
498.0,1129.723633
498.5,1024.039429
499.0,904.442932
499.5,793.740356
500.0,810.843323
500.5,794.771790
501.0,790.204834
501.5,788.529663
502.0,741.886780
502.5,835.266052
503.0,643.382141
503.5,460.626007
504.0,392.245911
504.5,422.792572
505.0,471.472229
505.5,498.901642
506.0,576.294312
506.5,639.792114
507.0,643.479004
507.5,653.573425
508.0,646.185364
508.5,637.810913
509.0,679.426880
509.5,742.519775
510.0,822.860107
510.5,848.752197
511.0,892.978027
511.5,961.679077
512.0,1082.506470
512.5,1170.436157
513.0,1267.091431
513.5,1314.567749
514.0,1414.258789
514.5,1517.489014
515.0,1836.554688
515.5,1919.791382
516.0,1706.080078
516.5,1432.036011
517.0,1343.198608
517.5,1401.272095
518.0,1539.694336
518.5,1678.129150
519.0,1675.057617
519.5,1558.052246
520.0,1490.661011
520.5,1460.193726
521.0,1456.166016
521.5,1462.407715
522.0,1426.031738
522.5,1716.151489
523.0,1735.841553
523.5,1673.102661
524.0,1596.501343
524.5,1591.794678
525.0,1639.378296
525.5,1631.614014
526.0,1549.511353
526.5,1429.341797
527.0,1280.573242
527.5,1226.967651
528.0,1413.422363
528.5,1284.978394
529.0,1267.626953
529.5,1342.647705
530.0,1384.625244
530.5,1474.099243
531.0,1568.848267
531.5,1657.749268
532.0,1522.631714
532.5,1275.832764
533.0,1138.823853
533.5,998.832886
534.0,1006.378723
534.5,1155.180542
535.0,1258.741089
535.5,1311.153320
536.0,1286.824829
536.5,1316.305054
537.0,1319.344482
537.5,1323.780640
538.0,1226.356934
538.5,1065.638794
539.0,1020.088562
539.5,1049.909546
540.0,1171.122070
540.5,1210.999634
541.0,1201.492065
541.5,1194.168091
542.0,1157.728394
542.5,1201.795288
543.0,1274.105103
543.5,1320.249023
544.0,1303.602173
544.5,1308.139648
545.0,1315.191650
545.5,1360.542847
546.0,1406.144653
546.5,1420.890747
547.0,1400.410034
547.5,1345.328491
548.0,1377.624756
548.5,1405.148804
549.0,1419.179199
549.5,1399.409790
550.0,1345.625854
550.5,1470.388672
551.0,1597.434448
551.5,1628.474976
552.0,1660.729858
552.5,1740.554199
553.0,1705.804321
553.5,1610.590942
554.0,1553.875244
554.5,1505.875122
555.0,1518.596558
555.5,1473.667847
556.0,1450.183350
556.5,1473.212524
557.0,1523.603149
557.5,1563.346680
558.0,1575.309326
558.5,1549.168213
559.0,1541.036011
559.5,1491.610229
560.0,1430.380737
560.5,1384.585693
561.0,1377.420288
561.5,1365.766968
562.0,1345.623169
562.5,1341.828735
563.0,1329.873535
563.5,1326.170898
564.0,1354.105103
564.5,1345.553589
565.0,1356.837524
565.5,1329.807495
566.0,1291.645508
566.5,1221.372437
567.0,1179.038452
567.5,1151.422852
568.0,1096.614990
568.5,1045.323364
569.0,1041.573486
569.5,1061.629639
570.0,1084.846680
570.5,1062.409058
571.0,997.286072
571.5,920.346252
572.0,870.184143
572.5,838.271667
573.0,810.868347
573.5,783.299316
574.0,759.436279
574.5,768.018433
575.0,814.089172
575.5,829.532898
576.0,800.937012
576.5,752.717957
577.0,707.318115
577.5,603.304810
578.0,470.827087
578.5,399.162872
579.0,373.310608
579.5,431.330170
580.0,522.357788
580.5,573.863403
581.0,581.224976
581.5,577.933167
582.0,574.278870
582.5,570.160767
583.0,549.992126
583.5,503.543823
584.0,433.355957
584.5,398.405090
585.0,383.144775
585.5,426.591187
586.0,441.522400
586.5,321.688263
587.0,252.679123
587.5,239.908768
588.0,274.455841
588.5,302.264954
589.0,289.595825
589.5,279.084534
590.0,241.796082
590.5,252.336029
591.0,317.717499
591.5,396.543915
592.0,472.438202
592.5,521.437256
593.0,534.168030
593.5,582.567505
594.0,609.298157
594.5,608.855408
595.0,589.418274
595.5,566.747803
596.0,548.294617
596.5,547.095703
597.0,558.461548
597.5,533.917542
598.0,476.331940
598.5,381.883301
599.0,305.173248
599.5,260.554688
600.0,238.050568
600.5,245.123749
601.0,258.122162
601.5,281.560486
602.0,337.113983
602.5,373.751709
603.0,381.057983
603.5,362.769501
604.0,359.044891
604.5,361.296173
605.0,329.053894
605.5,320.618408
606.0,294.162537
606.5,290.931183
607.0,346.658478
607.5,433.778931
608.0,514.609497
608.5,560.842712
609.0,596.277527
609.5,616.650452
610.0,612.090515
610.5,606.789856
611.0,614.928345
611.5,590.349487
612.0,597.744202
612.5,642.877380
613.0,716.259033
613.5,799.711792
614.0,901.919006
614.5,1073.063110
615.0,1278.984131
615.5,1511.711182
616.0,1791.057129
616.5,2076.352783
617.0,2378.963623
617.5,2663.021729
618.0,2997.932373
618.5,3644.783447
619.0,4174.175781
619.5,4596.475098
620.0,4912.032227
620.5,5159.141602
621.0,5325.398438
621.5,5445.648926
622.0,5511.091797
622.5,5484.737305
623.0,5374.372559
623.5,5212.574219
624.0,5000.600098
624.5,4724.104004
625.0,4500.960938
625.5,4296.545898
626.0,4133.038086
626.5,3950.926270
627.0,3428.869873
627.5,2830.173584
628.0,2563.238281
628.5,2750.941895
629.0,3467.804688
629.5,4462.916992
630.0,4940.396484
630.5,4723.632812
631.0,4362.828613
631.5,3992.087402
632.0,3729.833496
632.5,3683.806641
633.0,3885.678467
633.5,4280.269043
634.0,4788.402344
634.5,4934.357910
635.0,3648.406006
635.5,2285.159180
636.0,1370.037476
636.5,995.553589
637.0,1126.724976
637.5,1667.489990
638.0,2494.849121
638.5,3268.079102
639.0,4057.411133
639.5,4827.132812
640.0,5279.324707
640.5,5604.279297
641.0,5664.403809
641.5,5533.521973
642.0,5376.233887
642.5,5094.696777
643.0,4709.246582
643.5,4241.903320
644.0,3823.812988
644.5,3531.795654
645.0,3436.812988
645.5,3463.527344
646.0,3638.377930
646.5,3854.456299
647.0,4027.794434
647.5,4196.129883
648.0,4368.543945
648.5,4515.352051
649.0,4594.753418
649.5,4637.312012
650.0,4633.524414
650.5,4597.994141
651.0,4563.230957
651.5,4496.292969
652.0,4417.646484
652.5,4355.818848
653.0,4337.244141
653.5,4314.714844
654.0,4300.781738
654.5,4222.879883
655.0,4018.473389
655.5,3871.477051
656.0,3615.101074
656.5,3435.793701
657.0,3469.064697
657.5,3446.962646
658.0,3497.005127
658.5,3455.427490
659.0,3425.463623
659.5,3329.950195
660.0,3392.102783
660.5,3538.037354
661.0,3721.929688
661.5,3882.017822
662.0,3836.641357
662.5,3861.863037
663.0,3901.922363
663.5,3995.126465
664.0,4065.971924
664.5,4069.640137
665.0,4053.181641
665.5,4009.680176
666.0,4003.317871
666.5,3954.196533
667.0,3959.908936
667.5,3936.358398
668.0,4039.295410
668.5,4092.717041
669.0,4162.073730
669.5,4199.186035
670.0,4137.406738
670.5,4030.023438
671.0,3894.195068
671.5,3889.587646
672.0,3928.416260
672.5,3954.121094
673.0,4024.656006
673.5,4196.819824
674.0,4496.794922
674.5,4817.248047
675.0,5037.996094
675.5,5102.737305
676.0,5009.587891
676.5,4798.798828
677.0,4527.358887
677.5,4294.766602
678.0,4104.731934
678.5,4001.124756
679.0,4007.437988
679.5,4070.209717
680.0,4170.993164
680.5,4276.003906
681.0,4339.951660
681.5,4435.022949
682.0,4407.025391
682.5,4335.609863
683.0,4208.062012
683.5,4082.697021
684.0,3967.257812
684.5,3867.791748
685.0,3779.771973
685.5,3732.593750
686.0,3677.589355
686.5,3271.380615
687.0,2978.955078
687.5,2965.703613
688.0,3050.303711
688.5,3187.945801
689.0,3367.450684
689.5,3545.089111
690.0,3791.619385
690.5,3950.212402
691.0,4028.366943
691.5,4017.246094
692.0,3968.247803
692.5,3898.633057
693.0,3791.227051
693.5,3679.544189
694.0,3551.052490
694.5,3329.989990
695.0,2979.461914
695.5,3000.556152
696.0,3195.040039
696.5,3440.994629
697.0,3723.232422
697.5,4005.638428
698.0,4267.631836
698.5,4537.071777
699.0,4608.598145
699.5,4499.959473
700.0,4320.435059
700.5,4121.916016
701.0,4016.614258
701.5,3980.709229
702.0,3652.447021
702.5,3226.302246
703.0,2880.057129
703.5,2803.004639
704.0,2830.642822
704.5,2914.105469
